,0,1,3,4,6,7,8,9,10,11,13,14,15,16,17,18,19,20
xs,6997.79541015625,3831.84912109375,5374.8115234375,4719.923828125,4967.7158203125,5949.5419921875,6599.8056640625,7704.8828125,7745.921875,7857.48486328125,3521.919677734375,5084.72216796875,3498.978759765625,5647.5771484375,4465.5595703125,5766.5126953125,6581.3564453125,7443.080078125
ys,0.12034923583269119,0.06506088376045227,0.09125301241874695,0.08308908343315125,0.0865703746676445,0.10295599699020386,0.11191654205322266,0.13067500293254852,0.13242065906524658,2.3982903957366943,2.0313544273376465,0.6796042919158936,2.312889575958252,3.1541504859924316,1.2423245906829834,2.6798348426818848,0.9826081991195679,6.635472774505615
a,1.3339914083480835,2.504499912261963,2.9855239391326904,2.5806257724761963,4.055151462554932,3.0677783489227295,3.612971305847168,1.1293575763702393,1.7788063287734985,3.8344852924346924,1.6733263731002808,4.396015644073486,3.345874547958374,3.8690128326416016,2.7867727279663086,3.5318410396575928,3.0686395168304443,4.486573219299316
b,3.4550158977508545,3.381284475326538,3.3435089588165283,2.959371566772461,8.422755241394043,3.9461872577667236,4.57088041305542,3.672276258468628,3.558281898498535,2.3260388374328613,2.689173698425293,2.1234707832336426,2.5228793621063232,2.1718387603759766,2.543501615524292,2.363184690475464,3.206845998764038,1.8675671815872192
c,0.6357303261756897,0.6357303261756897,0.6357303261756897,0.6357303261756897,0.6357303261756897,0.6357303261756897,0.6357303261756897,0.6357303261756897,0.6357303261756897,0.6357303261756897,0.6357303261756897,0.6357303261756897,0.6357303261756897,0.6357303261756897,0.6357303261756897,0.6357303261756897,0.6357303261756897,0.6357303261756897
loss_data,0.000918921607080847,0.000918921607080847,0.000918921607080847,0.000918921607080847,0.000918921607080847,0.000918921607080847,0.000918921607080847,0.000918921607080847,0.000918921607080847,0.000918921607080847,0.000918921607080847,0.000918921607080847,0.000918921607080847,0.000918921607080847,0.000918921607080847,0.000918921607080847,0.000918921607080847,0.000918921607080847
